date,price,total_volume,market_cap,coin_name,price_change,volatility,pct_change,rolling_avg
2019-12-07 00:00:00.000,7530.922830404948,20930338571.63358,135763797983.31136,bitcoin,157.1403318272978,127.37880269972224,2.13106817101818,7950.493978531368
2019-12-08 00:00:00.000,7493.545154556748,17579259210.777077,135655571430.9959,bitcoin,-37.37767584820085,114.58528939498508,-0.4963226511536467,7892.909690850467
2019-12-09 00:00:00.000,7508.315669139108,17330633418.24195,135886870643.2531,bitcoin,14.770514582360192,125.5437446521147,0.19710983623524303,7849.990344175096
2019-12-10 00:00:00.000,7347.036951245358,19646929698.93577,133091781420.79082,bitcoin,-161.27871789374967,122.36730208833684,-2.14800129617142,7801.232120087079
2019-12-11 00:00:00.000,7233.950487171398,19546221321.50625,130970047495.47797,bitcoin,-113.08646407396009,131.2118845615103,-1.539211859480183,7740.908026579556
2019-12-12 00:00:00.000,7197.426825880834,18016936696.22855,130242932604.26936,bitcoin,-36.52366129056372,134.06131180149146,-0.5048923317257148,7689.825006825893
2019-12-13 00:00:00.000,7200.7070180298015,19829801017.961727,130489545691.80916,bitcoin,3.280192148967217,151.05071438791308,0.045574511951573804,7636.2901741284195
2019-12-14 00:00:00.000,7247.350277010915,18535665729.09757,131188243085.0565,bitcoin,46.64325898111383,134.3067139704848,0.6477594334045822,7585.5091558544045
2019-12-15 00:00:00.000,7081.740255265727,19497758114.150417,128114177662.37695,bitcoin,-165.61002174518853,134.95713444972014,-2.28511132227891,7533.166321420851
2019-12-16 00:00:00.000,7108.563021778046,18896096612.075874,128886696696.6067,bitcoin,26.822766512319504,88.81399978908232,0.3787595357281681,7487.437237417633
2019-12-17 00:00:00.000,6901.036915336086,22208927988.54228,124984942945.9272,bitcoin,-207.5261064419601,121.66048243318022,-2.919381959563072,7434.259235957306
2019-12-18 00:00:00.000,6627.162514553135,26481385708.660343,119931733577.11955,bitcoin,-273.87440078295094,219.3874311921903,-3.968597822949238,7371.548005307353
2019-12-19 00:00:00.000,7274.768503792503,57308255783.65001,131230049166.53404,bitcoin,647.6059892393678,229.64017936334434,9.771994995101396,7340.612473896839
2019-12-20 00:00:00.000,7152.558691632884,23539013331.219044,129498636860.963,bitcoin,-122.2098121596191,225.51369036546072,-1.6799134171198493,7307.736710105966
2019-12-21 00:00:00.000,7185.439179630756,22483207163.876167,130122764301.36632,bitcoin,32.88048799787248,217.84988213679645,0.4597024563578467,7277.38916149327
2019-12-22 00:00:00.000,7141.554857046259,18632480432.842224,129342305760.32504,bitcoin,-43.88432258449757,220.58077576205042,-0.6107396011214017,7261.024497878191
